event_id,flow_id,transaction_id,transaction_lifecycle_event,created_at,error_details_source,error_details_message,error_details_decline_type,error_details_decision_type,error_details_decline_reason,error_details_decline_reason_v2
037e45ed-3bd4-4549-b7ff-24f22694429f,5625e145-6c43-47d6-92eb-f5b21465a4c2,ebd58444-6905-49ce-b24c-feab19ca0ebd,,"2021-06-03 07:47:51.004464",,,,,,
a46e0749-cc14-49fd-9c7d-0a8eafc40cd4,d7c7dc9a-b9d5-40bf-9667-832ea6a7a8cf,3dae7b54-7554-4b29-828a-5e8bda245b4f,,"2021-06-03 07:47:51.008701",,,,,,
585c4ff5-1222-44b9-b28a-90642c43a454,dec4f3e6-0c3f-409e-a611-3ff6f01f2cc1,5faf24e4-d816-4594-8169-d23fe0f5df77,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:51.01367",,,,,,
65ed1c58-69ba-4e08-ab0e-7e63ffc7d691,d7c7dc9a-b9d5-40bf-9667-832ea6a7a8cf,3dae7b54-7554-4b29-828a-5e8bda245b4f,,"2021-06-03 07:47:51.017301",,,,,,
7e5cc545-e75a-4d23-8513-129ac71b7960,d7c7dc9a-b9d5-40bf-9667-832ea6a7a8cf,3dae7b54-7554-4b29-828a-5e8bda245b4f,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:51.027066",,,,,,
b98ac94f-4011-43d2-9a22-e379794beb16,dec4f3e6-0c3f-409e-a611-3ff6f01f2cc1,5faf24e4-d816-4594-8169-d23fe0f5df77,AUTHORIZATION_FAILED,"2021-06-03 07:47:51.028905",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
304e0a82-544e-492c-b135-348ce08030bb,f3ce6d64-64f4-49e6-9b17-69b369e8f043,f752ea56-44ed-450b-94cd-f4cbc22d97b8,,"2021-06-03 07:47:51.031738",,,,,,
b37ee214-83fd-41d2-9c6a-e5da40aac095,f3ce6d64-64f4-49e6-9b17-69b369e8f043,f752ea56-44ed-450b-94cd-f4cbc22d97b8,,"2021-06-03 07:47:51.036969",,,,,,
8e4511f4-adf1-477e-b66e-b2414fac94f7,f3ce6d64-64f4-49e6-9b17-69b369e8f043,f752ea56-44ed-450b-94cd-f4cbc22d97b8,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:51.04318",,,,,,
c6db2fff-324f-40cd-ae89-aa1b2048fedb,d7c7dc9a-b9d5-40bf-9667-832ea6a7a8cf,3dae7b54-7554-4b29-828a-5e8bda245b4f,AUTHORIZATION_FAILED,"2021-06-03 07:47:51.05033",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
8186bb17-dead-4231-961a-1254ebfb9cb3,f3ce6d64-64f4-49e6-9b17-69b369e8f043,f752ea56-44ed-450b-94cd-f4cbc22d97b8,AUTHORIZATION_FAILED,"2021-06-03 07:47:51.056976",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
afd17c66-a03c-4658-b1f6-8a37c50e0777,2cb3410d-ceef-4bcc-97a4-333d6ca28033,154aa833-a7db-4eb2-ab68-5167eb282765,,"2021-06-03 07:47:51.061679",,,,,,
d0bdf7df-affa-4146-97fa-ab25c55e7b3f,b60ada2c-163d-4505-a701-f7fc2153bc6b,725067c9-f0d9-4f17-992d-c6269ba0b3c9,,"2021-06-03 07:47:51.064792",,,,,,
84e838d6-85a3-473d-b0ea-eae5606d3bdb,5e93ba0e-625d-4cb4-8c1e-384e4dcdcbab,f4db50ac-b524-453f-a679-03308661a72c,,"2021-06-03 07:47:51.065463",,,,,,
882457c5-97f3-4d9f-96fe-f281a5312972,2cb3410d-ceef-4bcc-97a4-333d6ca28033,154aa833-a7db-4eb2-ab68-5167eb282765,,"2021-06-03 07:47:51.069863",,,,,,
7cdef59d-562a-417e-a577-baf98f004814,5e93ba0e-625d-4cb4-8c1e-384e4dcdcbab,f4db50ac-b524-453f-a679-03308661a72c,,"2021-06-03 07:47:51.072834",,,,,,
7a58f4b5-0d30-46fc-90d3-d49183bcaf22,6e974bcf-824b-4d33-a088-4da2a6753d67,5f7baf1d-0c0c-4cdc-99f2-e1bb65fca836,,"2021-06-03 07:47:51.074193",,,,,,
a0f77a20-f745-4629-a6fd-706c0fa4f439,b60ada2c-163d-4505-a701-f7fc2153bc6b,725067c9-f0d9-4f17-992d-c6269ba0b3c9,,"2021-06-03 07:47:51.073885",,,,,,
bbe9dace-8639-4e46-981c-1f4b6b231c63,2cb3410d-ceef-4bcc-97a4-333d6ca28033,154aa833-a7db-4eb2-ab68-5167eb282765,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:51.080689",,,,,,
fc3e423e-abc9-41c9-b2ba-2f9b92e3bfde,b60ada2c-163d-4505-a701-f7fc2153bc6b,725067c9-f0d9-4f17-992d-c6269ba0b3c9,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:51.083326",,,,,,
7876742b-9faa-4a42-8e5a-580b3b1309c5,5e93ba0e-625d-4cb4-8c1e-384e4dcdcbab,f4db50ac-b524-453f-a679-03308661a72c,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:51.086855",,,,,,
2624e735-a96b-4c66-a398-9f6b3c7a4c61,5625e145-6c43-47d6-92eb-f5b21465a4c2,ebd58444-6905-49ce-b24c-feab19ca0ebd,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:51.097916",,,,,,
329f632d-9b06-4a66-a115-7cba79987d60,2cb3410d-ceef-4bcc-97a4-333d6ca28033,154aa833-a7db-4eb2-ab68-5167eb282765,AUTHORIZATION_FAILED,"2021-06-03 07:47:51.100232",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
6639477c-5532-4fe9-a78f-bd65031b9941,b60ada2c-163d-4505-a701-f7fc2153bc6b,725067c9-f0d9-4f17-992d-c6269ba0b3c9,AUTHORIZATION_FAILED,"2021-06-03 07:47:51.10121",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
9fc0d028-26f5-4eaa-a0be-d7d81980b9fb,ab36ee58-c36a-487c-a044-e2d304a9a41c,3f001d53-899c-4c13-87ef-330068f1d2c8,,"2021-06-03 07:47:51.107211",,,,,,
acd778dd-afc7-43e5-b923-adf7257808be,5e93ba0e-625d-4cb4-8c1e-384e4dcdcbab,f4db50ac-b524-453f-a679-03308661a72c,AUTHORIZATION_FAILED,"2021-06-03 07:47:51.115663",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
33dac74c-ab80-4724-98de-efc06e072800,6a3d4e35-ab65-4e4a-a00e-0863b0827b0c,6e244765-375d-4e9b-b605-e43f5ff83b15,,"2021-06-03 07:47:51.136204",,,,,,
7096a5f1-20ac-42c9-9e66-4b51dc65821e,6a3d4e35-ab65-4e4a-a00e-0863b0827b0c,6e244765-375d-4e9b-b605-e43f5ff83b15,,"2021-06-03 07:47:51.143719",,,,,,
12bba1b4-ca2e-4134-bbdd-bd4f588a1ae0,6a3d4e35-ab65-4e4a-a00e-0863b0827b0c,6e244765-375d-4e9b-b605-e43f5ff83b15,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:51.152837",,,,,,
4cd50bd0-8fab-459d-8521-5984ff94b6b6,6e974bcf-824b-4d33-a088-4da2a6753d67,5f7baf1d-0c0c-4cdc-99f2-e1bb65fca836,,"2021-06-03 07:47:51.152989",,,,,,
0318e60e-31b0-4646-8e39-179f7a392df5,4426b606-cf1b-47bb-aee9-946bbe1878bf,34d241c2-ba43-4519-838e-d76d986cd612,,"2021-06-03 07:47:51.168598",,,,,,
7c27bc45-809e-4652-b7b5-7c9aab4b911c,6a3d4e35-ab65-4e4a-a00e-0863b0827b0c,6e244765-375d-4e9b-b605-e43f5ff83b15,AUTHORIZATION_FAILED,"2021-06-03 07:47:51.168799",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
a8a43146-127e-4a2a-8739-26b1160741b1,4426b606-cf1b-47bb-aee9-946bbe1878bf,34d241c2-ba43-4519-838e-d76d986cd612,,"2021-06-03 07:47:51.17472",,,,,,
77d3f8bc-9977-49b2-ae73-f3efea12ea7a,6e974bcf-824b-4d33-a088-4da2a6753d67,5f7baf1d-0c0c-4cdc-99f2-e1bb65fca836,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:51.175777",,,,,,
5327340c-362e-4cc2-b11b-90734902b12b,5625e145-6c43-47d6-92eb-f5b21465a4c2,ebd58444-6905-49ce-b24c-feab19ca0ebd,AUTHORIZATION_FAILED,"2021-06-03 07:47:51.183338",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
7ecdccbc-c680-4ee9-b791-deb95c4540d9,4426b606-cf1b-47bb-aee9-946bbe1878bf,34d241c2-ba43-4519-838e-d76d986cd612,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:51.182367",,,,,,
4eb458a3-7259-4d16-8c3d-71f8e458a862,1dfbecc9-5715-431f-a8de-ec1821155c63,c4ce047f-e099-46dc-8f42-4833632f64fc,,"2021-06-03 07:47:51.188062",,,,,,
ddace3e3-2934-4231-aeb2-a3e73761a5c7,ab36ee58-c36a-487c-a044-e2d304a9a41c,3f001d53-899c-4c13-87ef-330068f1d2c8,,"2021-06-03 07:47:51.195988",,,,,,
5349cd15-743c-4927-a1fb-97f3a343fbc3,1dfbecc9-5715-431f-a8de-ec1821155c63,c4ce047f-e099-46dc-8f42-4833632f64fc,,"2021-06-03 07:47:51.196216",,,,,,
b08d9973-453f-457f-9a6b-6749d4d38ca4,8610066b-3eaa-4af2-9345-589536314bb7,2bf1b80d-f2a9-4d4a-aa07-7ccce6226bf6,,"2021-06-03 07:47:51.197271",,,,,,
226279c2-c9f0-46bc-a33f-207f24429e53,4426b606-cf1b-47bb-aee9-946bbe1878bf,34d241c2-ba43-4519-838e-d76d986cd612,AUTHORIZATION_FAILED,"2021-06-03 07:47:51.201699",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
8a641fbf-61c6-46f8-928a-1532b384cd98,8610066b-3eaa-4af2-9345-589536314bb7,2bf1b80d-f2a9-4d4a-aa07-7ccce6226bf6,,"2021-06-03 07:47:51.202366",,,,,,
63448203-80c9-4f20-a2d8-2cfa13015d25,1dfbecc9-5715-431f-a8de-ec1821155c63,c4ce047f-e099-46dc-8f42-4833632f64fc,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:51.205237",,,,,,
8864a645-f68f-40f6-9727-fe0c705fd4ed,8610066b-3eaa-4af2-9345-589536314bb7,2bf1b80d-f2a9-4d4a-aa07-7ccce6226bf6,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:51.209074",,,,,,
aec20bad-8428-46ce-bb90-585a0a3f4351,ab36ee58-c36a-487c-a044-e2d304a9a41c,3f001d53-899c-4c13-87ef-330068f1d2c8,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:51.210299",,,,,,
97627659-2823-479e-be71-3e183ae5e60d,7eacab4c-4cbb-46eb-be5b-517803a3cb56,a4def0f2-c83c-48b8-950c-f02a9dafa505,,"2021-06-03 07:47:51.220299",,,,,,
aec10aee-b68c-4b18-af2d-2d21197caaa1,8610066b-3eaa-4af2-9345-589536314bb7,2bf1b80d-f2a9-4d4a-aa07-7ccce6226bf6,AUTHORIZATION_FAILED,"2021-06-03 07:47:51.223303",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
24c998ba-ff0d-42f9-b1f3-7f198d6c24b4,7eacab4c-4cbb-46eb-be5b-517803a3cb56,a4def0f2-c83c-48b8-950c-f02a9dafa505,,"2021-06-03 07:47:51.22716",,,,,,
4c511c09-89a9-406c-9fd1-2efff77945ed,7eacab4c-4cbb-46eb-be5b-517803a3cb56,a4def0f2-c83c-48b8-950c-f02a9dafa505,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:51.235768",,,,,,
fc6d3edc-e137-4517-90d2-dcb875b440ad,7eacab4c-4cbb-46eb-be5b-517803a3cb56,a4def0f2-c83c-48b8-950c-f02a9dafa505,AUTHORIZATION_FAILED,"2021-06-03 07:47:51.249467",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
e0c8185c-a5fc-499e-8c0a-d2cc3a4bc571,2a11140e-f36d-4286-9cea-71d8469f8c89,ed5e8af0-34e4-4a95-a957-e7abd43b1758,,"2021-06-03 07:47:51.254828",,,,,,
bc64d098-f0cd-4f09-9e35-ff67263b33ed,2a11140e-f36d-4286-9cea-71d8469f8c89,ed5e8af0-34e4-4a95-a957-e7abd43b1758,,"2021-06-03 07:47:51.262618",,,,,,
df983780-8177-4552-bdc8-1cd6f65cf9e9,6e974bcf-824b-4d33-a088-4da2a6753d67,5f7baf1d-0c0c-4cdc-99f2-e1bb65fca836,AUTHORIZATION_FAILED,"2021-06-03 07:47:51.26808",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
f13b5042-f91c-4dfe-b213-249b9f3c1016,2a11140e-f36d-4286-9cea-71d8469f8c89,ed5e8af0-34e4-4a95-a957-e7abd43b1758,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:51.271219",,,,,,
91b43438-cbea-4e95-8133-0d5c832082a0,b1d5ff16-986d-450c-91ba-98363210c90e,c9b28b77-0a39-4af2-a119-d89af5734e36,,"2021-06-03 07:47:51.276493",,,,,,
e57b7081-045b-4d8e-83cd-37f26497d979,b1d5ff16-986d-450c-91ba-98363210c90e,c9b28b77-0a39-4af2-a119-d89af5734e36,,"2021-06-03 07:47:51.282842",,,,,,
19a265d1-0201-4fd2-b86c-0ddb97459f04,b1d5ff16-986d-450c-91ba-98363210c90e,c9b28b77-0a39-4af2-a119-d89af5734e36,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:51.288967",,,,,,
25422f4a-be7d-484c-97fd-5e890724f3da,2a11140e-f36d-4286-9cea-71d8469f8c89,ed5e8af0-34e4-4a95-a957-e7abd43b1758,AUTHORIZATION_FAILED,"2021-06-03 07:47:51.289768",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
a1e12947-17dd-4b40-984d-adef37db296b,b1d5ff16-986d-450c-91ba-98363210c90e,c9b28b77-0a39-4af2-a119-d89af5734e36,AUTHORIZATION_FAILED,"2021-06-03 07:47:51.306566",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
c4714e12-34b8-41a0-87b7-b541eff982d0,ab36ee58-c36a-487c-a044-e2d304a9a41c,3f001d53-899c-4c13-87ef-330068f1d2c8,AUTHORIZATION_FAILED,"2021-06-03 07:47:51.316432",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
80067b13-5dba-4af7-b23a-0a28decf5c50,0d8ef6d8-7f40-4c1c-b962-20fd765760e0,3482cc44-40b6-4e03-a553-cf3f5eaaeda5,,"2021-06-03 07:47:51.352337",,,,,,
3edc9f82-2f01-415e-82c3-fa6094f10a23,0d8ef6d8-7f40-4c1c-b962-20fd765760e0,3482cc44-40b6-4e03-a553-cf3f5eaaeda5,,"2021-06-03 07:47:51.356799",,,,,,
ed219f66-0c1d-45d4-b0ae-0d84585298cd,c3713805-6217-4fdc-ade5-fc585f56ecac,4442b23f-6864-4714-a098-73dee5cab2e9,,"2021-06-03 07:47:51.35932",,,,,,
67a41896-4de2-4289-ac16-04ee90166523,c3713805-6217-4fdc-ade5-fc585f56ecac,4442b23f-6864-4714-a098-73dee5cab2e9,,"2021-06-03 07:47:51.368853",,,,,,
e1941525-1c09-494a-ac1c-61c2c6068fee,0d8ef6d8-7f40-4c1c-b962-20fd765760e0,3482cc44-40b6-4e03-a553-cf3f5eaaeda5,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:51.379125",,,,,,
09343539-6f3a-4e39-8e6e-b37239d44b2b,c3713805-6217-4fdc-ade5-fc585f56ecac,4442b23f-6864-4714-a098-73dee5cab2e9,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:51.381265",,,,,,
f6bb2d2d-0e5b-41d5-bcd8-a0f81eca5dad,0d8ef6d8-7f40-4c1c-b962-20fd765760e0,3482cc44-40b6-4e03-a553-cf3f5eaaeda5,AUTHORIZATION_FAILED,"2021-06-03 07:47:51.392489",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
2d7ce926-7dbe-4f8e-84a3-3454cf0848c0,c3713805-6217-4fdc-ade5-fc585f56ecac,4442b23f-6864-4714-a098-73dee5cab2e9,AUTHORIZATION_FAILED,"2021-06-03 07:47:51.405139",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
bad77761-d0ee-46c0-816b-45208ff53e1a,cda3a468-439d-4b87-b92d-7511bb0778ca,c66b10ed-191a-48c5-b09f-46b23780f58a,,"2021-06-03 07:47:51.425039",,,,,,
406c0094-0ca6-4d50-990a-e99d977dd10b,73b6f650-1554-4515-8d15-536b2f765030,977d4244-cf82-4ded-8876-9ac569519d4b,,"2021-06-03 07:47:51.452186",,,,,,
d1c3de25-3a92-4dd5-83c3-3ace40ee9d54,73b6f650-1554-4515-8d15-536b2f765030,977d4244-cf82-4ded-8876-9ac569519d4b,,"2021-06-03 07:47:51.457021",,,,,,
f13a596a-6356-4cf5-9096-a13d4317b9ba,6fdfd492-96c5-403f-b776-582681f5b50e,35b19ec8-d532-46a8-ae7f-790564c7fde9,,"2021-06-03 07:47:51.458953",,,,,,
e5d886b7-50c7-4c04-9a64-25846322d5e1,73b6f650-1554-4515-8d15-536b2f765030,977d4244-cf82-4ded-8876-9ac569519d4b,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:51.462784",,,,,,
cd46772b-1c99-4968-b90d-ea1d27c1c97d,6fdfd492-96c5-403f-b776-582681f5b50e,35b19ec8-d532-46a8-ae7f-790564c7fde9,,"2021-06-03 07:47:51.463894",,,,,,
834dc249-fe26-4908-8db8-303bcc3961f4,6fdfd492-96c5-403f-b776-582681f5b50e,35b19ec8-d532-46a8-ae7f-790564c7fde9,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:51.470544",,,,,,
be806f2f-da30-40a4-8e2b-6c003b69d0c3,73b6f650-1554-4515-8d15-536b2f765030,977d4244-cf82-4ded-8876-9ac569519d4b,AUTHORIZATION_FAILED,"2021-06-03 07:47:51.476579",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
505f3710-f80c-4991-85b8-808adb996184,cda3a468-439d-4b87-b92d-7511bb0778ca,c66b10ed-191a-48c5-b09f-46b23780f58a,,"2021-06-03 07:47:51.479883",,,,,,
c5c3bddc-6bda-4963-9bfb-23c5cf500ddb,6fdfd492-96c5-403f-b776-582681f5b50e,35b19ec8-d532-46a8-ae7f-790564c7fde9,AUTHORIZATION_FAILED,"2021-06-03 07:47:51.487121",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
af815376-c637-4bc7-9dd2-b7fe84846607,cda3a468-439d-4b87-b92d-7511bb0778ca,c66b10ed-191a-48c5-b09f-46b23780f58a,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:51.500968",,,,,,
a49dfedb-5e88-41f0-8442-008c7df6ab12,7f196528-7985-4629-ab8f-095423d3a11a,1c5f431b-8c78-4cfc-b9fe-4e3ba2a722c1,,"2021-06-03 07:47:51.523056",,,,,,
caea8253-40f7-456d-b0de-bf27d1f6bb07,15e5a04d-1888-41c4-8338-949332f12b52,7f42c2b0-8ddb-4359-854d-122d3bd77865,,"2021-06-03 07:47:51.523693",,,,,,
94f72bb2-8de5-47bc-a6e8-e6590930f7a2,7f196528-7985-4629-ab8f-095423d3a11a,1c5f431b-8c78-4cfc-b9fe-4e3ba2a722c1,,"2021-06-03 07:47:51.53103",,,,,,
5e604a68-3bee-4c64-9c91-1aa783f3032f,7f196528-7985-4629-ab8f-095423d3a11a,1c5f431b-8c78-4cfc-b9fe-4e3ba2a722c1,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:51.539744",,,,,,
ba9e756b-189c-4662-94a5-ac64726d24f5,030d7bb9-215e-4bba-b682-2f48f3123295,2bd13a90-41a7-4269-9ee8-663a10d9fc85,,"2021-06-03 07:47:51.54409",,,,,,
bb2b50b3-e584-4017-9196-7086644ba9ee,00e70d21-8108-41bc-a5c3-923ed373fcf9,2c227fed-877d-489f-b9d4-c0e00442560c,,"2021-06-03 07:47:51.544819",,,,,,
17e6bca1-dfa3-4b1a-93ca-7ca8ce4940cf,649e6a96-a613-4de6-8d3f-630d3e6c00a5,dffaa78b-1811-4662-b59e-dd6b5cb8f29f,,"2021-06-03 07:47:51.545542",,,,,,
f612d365-0c6e-40c4-b2d4-1a277e5c8edf,e21fd7ae-0228-4041-9aaa-03af0da34d39,98502c7d-8162-474a-91e8-791e83262998,,"2021-06-03 07:47:51.546784",,,,,,
646b78c2-e2c1-4904-875f-9576021259ad,030d7bb9-215e-4bba-b682-2f48f3123295,2bd13a90-41a7-4269-9ee8-663a10d9fc85,,"2021-06-03 07:47:51.553666",,,,,,
675fce25-f395-411b-84f5-9679a623ef77,7f196528-7985-4629-ab8f-095423d3a11a,1c5f431b-8c78-4cfc-b9fe-4e3ba2a722c1,AUTHORIZATION_FAILED,"2021-06-03 07:47:51.555466",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
8f9c7095-cd31-45c3-856e-dbcd85633c26,649e6a96-a613-4de6-8d3f-630d3e6c00a5,dffaa78b-1811-4662-b59e-dd6b5cb8f29f,,"2021-06-03 07:47:51.55458",,,,,,
e3b4019e-b386-4645-a068-a653fa1ee4e9,00e70d21-8108-41bc-a5c3-923ed373fcf9,2c227fed-877d-489f-b9d4-c0e00442560c,,"2021-06-03 07:47:51.555101",,,,,,
4c76c2c8-7454-4fc8-9a2f-6f2ab69a1e2c,00e70d21-8108-41bc-a5c3-923ed373fcf9,2c227fed-877d-489f-b9d4-c0e00442560c,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:51.563648",,,,,,
1b0682b0-338a-4e3f-aa7e-3dc794037e23,e21fd7ae-0228-4041-9aaa-03af0da34d39,98502c7d-8162-474a-91e8-791e83262998,,"2021-06-03 07:47:51.561814",,,,,,
6428c694-5583-4057-9608-2d8a0abff820,649e6a96-a613-4de6-8d3f-630d3e6c00a5,dffaa78b-1811-4662-b59e-dd6b5cb8f29f,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:51.565132",,,,,,
e98b7a36-09c7-49a0-9665-905dac2d4c26,030d7bb9-215e-4bba-b682-2f48f3123295,2bd13a90-41a7-4269-9ee8-663a10d9fc85,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:51.565977",,,,,,
a691dc94-70a0-4b18-956e-7ab6aa91bf24,e21fd7ae-0228-4041-9aaa-03af0da34d39,98502c7d-8162-474a-91e8-791e83262998,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:51.577522",,,,,,
b503a1a9-a300-468c-89b4-e6c773ae106b,00e70d21-8108-41bc-a5c3-923ed373fcf9,2c227fed-877d-489f-b9d4-c0e00442560c,AUTHORIZATION_FAILED,"2021-06-03 07:47:51.579273",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
468e0e7c-f884-43cd-b3a3-167cbb575140,649e6a96-a613-4de6-8d3f-630d3e6c00a5,dffaa78b-1811-4662-b59e-dd6b5cb8f29f,AUTHORIZATION_FAILED,"2021-06-03 07:47:51.581749",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
9770db7e-e940-4a75-91dc-21dada41bbe4,15e5a04d-1888-41c4-8338-949332f12b52,7f42c2b0-8ddb-4359-854d-122d3bd77865,,"2021-06-03 07:47:51.581711",,,,,,
54f99d8a-a136-489f-a712-69b394859b57,030d7bb9-215e-4bba-b682-2f48f3123295,2bd13a90-41a7-4269-9ee8-663a10d9fc85,AUTHORIZATION_FAILED,"2021-06-03 07:47:51.583094",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
443e1a51-88d1-4c10-a6c1-ae5513b04820,cda3a468-439d-4b87-b92d-7511bb0778ca,c66b10ed-191a-48c5-b09f-46b23780f58a,AUTHORIZATION_FAILED,"2021-06-03 07:47:51.583143",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
a83a9c33-d172-475d-94e4-328492002ce4,15e5a04d-1888-41c4-8338-949332f12b52,7f42c2b0-8ddb-4359-854d-122d3bd77865,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:51.592261",,,,,,
6c40995c-5822-4c2d-bcab-8e188045ce5c,e21fd7ae-0228-4041-9aaa-03af0da34d39,98502c7d-8162-474a-91e8-791e83262998,AUTHORIZATION_FAILED,"2021-06-03 07:47:51.595785",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
bf1c9223-eddc-4d8d-8e2e-aa8c99f1bfe5,15e5a04d-1888-41c4-8338-949332f12b52,7f42c2b0-8ddb-4359-854d-122d3bd77865,AUTHORIZATION_FAILED,"2021-06-03 07:47:51.609011",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
17618e6a-12e1-473d-b148-63e22a9bdc56,77e31f96-37b5-45e5-a27c-17331e56b819,7a01c19c-9dc4-48cd-8f3c-a5f5929393fc,,"2021-06-03 07:47:51.622815",,,,,,
7b85ab78-ed4f-480f-a7a2-6be3647cf553,77e31f96-37b5-45e5-a27c-17331e56b819,7a01c19c-9dc4-48cd-8f3c-a5f5929393fc,,"2021-06-03 07:47:51.63032",,,,,,
e63027b3-0760-4e47-800f-c0f59e5c0dc9,69706790-0b63-448b-b4a5-337692e526a8,67892e8b-5e68-4d76-a26a-ec43c8916b49,,"2021-06-03 07:47:51.634538",,,,,,
02353e21-2090-4ea6-9b1d-d99111e18f6d,77e31f96-37b5-45e5-a27c-17331e56b819,7a01c19c-9dc4-48cd-8f3c-a5f5929393fc,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:51.638555",,,,,,
3e7ac16e-54e6-4074-bd02-9f88aaf76073,69706790-0b63-448b-b4a5-337692e526a8,67892e8b-5e68-4d76-a26a-ec43c8916b49,,"2021-06-03 07:47:51.639031",,,,,,
1991209d-c066-450b-9ea4-9ac030feb2bc,69706790-0b63-448b-b4a5-337692e526a8,67892e8b-5e68-4d76-a26a-ec43c8916b49,AUTHORIZATION_SUBMITTED,"2021-06-03 07:47:51.645283",,,,,,
8c638fd5-0cc2-40e0-b83b-502734a8c806,77e31f96-37b5-45e5-a27c-17331e56b819,7a01c19c-9dc4-48cd-8f3c-a5f5929393fc,AUTHORIZATION_FAILED,"2021-06-03 07:47:51.653935",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
3d1fd5f4-1158-49a5-b96d-2bb2eeff4b1f,69706790-0b63-448b-b4a5-337692e526a8,67892e8b-5e68-4d76-a26a-ec43c8916b49,AUTHORIZATION_FAILED,"2021-06-03 07:47:51.657679",ADYEN,"HTTP Status Response - Unauthorized",,APPLICATION_ERROR,,
ae5b73b7-8972-434e-adb2-0e20b53e7546,2d7998c4-099e-4b7d-86d3-f64abf66b308,166f549b-66a4-42a1-8d4b-c6304e517682,,"2021-06-03 07:47:51.661926",,,,,,
0ddaaa7b-470e-4d24-9994-8f75f97e8e18,9696314c-c394-4c8f-8334-8c45be936dcd,290bc17b-9dd8-4f3f-b54c-eadd31ef4b96,,"2021-06-03 07:47:51.665525",,,,,,
caaa02c5-01db-4e04-aaa3-6bfde443d301,2d7998c4-099e-4b7d-86d3-f64abf66b308,166f549b-66a4-42a1-8d4b-c6304e517682,,"2021-06-03 07:47:51.668412",,,,,,
